label,text,words
1,"I rented Boogie Nights last week and I could tell you, when I watched the film I had a blast. If you think that when you watch the film you will get sicked by the porn. I mean yes, if your not a porn person who can't bother being by it, than this isn't the film to see. But the thing is, the whole film isn't really about porn. Well halfway through the film is about the porn industry but the other half is about the character development and the bad situations these characters go through. The actors played there roles perfect, especially Mark Wahlberg, John C. Reilly, and William H. Macy. The sex scenes, of course are terrific but mainly focus on the character's hype in porn films until there struggles. Excellent film, one of the best! <br /><br />Hedeen's Outlook: 10/10 **** A+",145
1,"""What Alice Found"" is the greatest movie that nobody's ever heard of! I underestimated it when I heard of it, and I though that it would all sex, no plot, and just really stupid, but in reality, it was really good. They say all indie movies suck, but this one, and ""Napoleon Dynamite"" didn't suck. I asked my friend, who'd seen it before I did, and she said that Alice has all these three-ways, and you see all this nudity, but no, there is no three-way that I remember, and little nudity. The movie did have a point, and it taught me never trust hitchhikers. I liked that in the end, they got Alice a little dolphin In the end, on her way to Flordia. I totally suggest seeing this movie.",131
1,"i am finally seeing the El Padrino movie, from what I can see it is an incredible film, and lots of action Damian Chapa is good director, But I must admit I love his acting the Best.<br /><br />Also I saw the behind the scenes it was edited by some lady named kinga, she needs to go back to school and learn how to edit.<br /><br />However the film El Padrino is a pure 10 action epic. Why cant most people who direct put together films that keep you wondering what the plot is? I am so happy to see someone I know to be a real great actor become a great director also.<br /><br />I am one of those people who love to see artists make it.<br /><br />B.S.",130
0,"Keys to the VIP is just another one of the horrible T.V. shows that you can and will see on this station. The show is terrible with guys claiming to be real players competing against each other (there are two of them competing in each episode) in stupid games where they try to get girls at a bar to talk to them, get girls numbers, and so on. The judges are four other guys who also claim to be expert pick up artists but they also seem like just huge d-bags just like the contestants. The show is not funny at all and not even interesting, it is just boring watching these guys desperately try to convince us what awesome players they are (talking even more about the four judges than I am about the contestants). Nothing funny has even happened in the shows I have watched and the shows are obviously rigged. Do you really think they have invited all these people to the club, got them to sign releases, and get them on tape while these guys carry out the same stupid games with them? It's not reality at all it is just stupid, it probably even tapes in the day time. Somebody else on here wrote how they knew somebody on the show and it was all fake well yeah that is obvious, it's a fake show and even with actors it's still not funny. One of the worst shows I have ever seen.",247
0,"How did so many talented or at least charismatic actors wind up in this baloney? Nothing is very good about this movie but the worst things probably are the screenplay and the directing.<br /><br />Apparently this is director Damian Niemans heart-piece as he's both written and directed it (and acted in as well). He's a card magician himself and seems to have named characters in homage of other famous magicians. This was his first feature film as far as I know, and chances are it's his last.<br /><br />It's hard to point to exactly what makes it so poor  but I'd say the story and character's are not believable (the screenplay) and the directing doesn't give it any boost (the director). Plus  the poker scenes are bad in the worst Hollywood manner (super-hands, Hollywood rules)! The supposed twists in the movie are either totally predictable or totally unbelievable. They just end up tying a knot to a story that at best can be described as ""a few decent scenes""!",171
0,"Naked Deanna Troi! <br /><br />Richie's brother Chuck (from ""Happy Days"") with a reverse mohawk!<br /><br />Death Wish 3 has all this and more, including one clever scene where Chuck Bronson's character sets up a mousetrap like device that brains a punk when he opens the window.<br /><br />Chuck also places a board with a bunch of nails on the floor near another window and smiles when he returns and sees bloody footprints leading away.<br /><br />All I can say about Death Wish 3 is that it is one of most incomprehensible ""serious"" movies that I have ever seen--loaded to the hilt with mayhem, and nearly zero police response, despite the use of military weapons to mow punks down by the score.<br /><br />As I understand it, Bronson disowned this film, but happily cashed the check from Golan Globus.<br /><br />If you enjoy quality movies, avoid this one, but if you're in for a cheap ""Jackass"" kind of thrill, check it out.",162
1,"This film was incredible! Looked high budget but felt heartfelt and original like an Indie. The most amazing part of this film were the astonishing performances by David Beazely, Mark Hildreth and Paul Anthony who plays the main role. He carried this film with ease, humor and charisma balanced with a huge depth. <br /><br />The cinematography was really beautiful even though some of the subject was quite ugly. It wasn't very realistic in that way but it didn't have to be to make a larger point. It was really great seeing Alan Cumming in this too. The script was tight and propelled very nicely with some of the best acting I've seen in a while.<br /><br />Go see this.",120
0,"Heart of Darkness, a short novel written by Joseph Conrad about greed, corruption, and traveling through Africa was, to say the least, a tedious read. The Narrator follows Marlow, a seaman who travels into the deep of Africa to rescue Kurtz, somewhat of a prodigy Ivory trader who supposedly went crazy, this conclusion arose when the Ivory stopped coming into the main port. The basis of the story is Conrad writing lavishly of the surroundings, he sets the scene wonderfully, but possibly a bit to extensively. The story seemed more like a water color painting, as apposed to the slow creeping mild action story that Conrad might have intended to pan out.<br /><br />It sometimes happens that after you read a book, maybe watching the feature film might help correspond some thoughts with those in the book, or vise versa. Not so with Heart of Darkness, even with the supporting role of masterpiece actor John Malkovich the movie only confused me more, there seemed to be no real main characters in the film, no one stood out to the others, non of the extensive symbolism was explained. It was rather bland and drudging to say the least.<br /><br />In all do respect to the Author, The Heart of Darkness is a true short novel masterpiece, it touches on some very severe subjects, the lies of Marlow, and the greed of Kurtz. It is not a book to be taken lightly, and will put you in a rather somber mood. A book like this I feel might be to heavy for a lot of people. I would however recommend this book to those who crave a sad pseudo action story without a textbook happy ending.",284
0,"SPOILERS<br /><br />*<br /><br />*<br /><br />*<br /><br />*<br /><br />This is Tenchi?<br /><br />This is not Tenchi.<br /><br />Practically everyone is written horribly out of character ... When it comes to characterization, the only bright spot is the friendship between Ayeka and Ryoko.<br /><br />Also, the villainess is not punished for her actions, which amount to mind-control rape. If a male villain had done to one of the women what Haruna does to Tenchi, then he would have (rightfully so) painfully bought it at the end of the movie, dying horribly, and the audience would have cheered. But not only does Haruna pay no price for her crimes, Ryoko actually FORGIVES and UNDERSTANDS her actions. No! The real Ryoko would have disintegrated her for what Haruna had done to her beloved Tenchi; the audience I saw this with, myself included, all booed audibly at this scene<br /><br />Anime fans, avoid this movie. Tenchi fans, avoid this movie even harder.",160
1,"As I have said before in previous comments, some programmes are there to be 'Light entertainment'. So I get somewhat frustrated when commentators seem to be expecting a program that will reveal the meaning of life, you will not get that from Cleopatra 2525 and it does not presume to offer it. What you get is a girl who was frozen and is brought back to life some 500 years later and her adaptation to this new life is realistic. She does not settle in within 10 minutes as what happens with other time travelling adventures and neither is she the female equivalent of James Bond ready to take on all comers.Cleopatra is overawed by her new surroundings and frightened by some of the weaponry on display as most of us would be. However it is light entertainment, the stories have a beginning a middle and an end in quick time and their are some surprisingly good moments of acting. The episode when there is a double of Cleopatra is particularly moving and Jennifer Sky I think gives one of the best performances of someone dying for a long long time, and being a film and television buff I know what I am talking about. Finally to prove my sincerity I have purchased all but four of the episodes and I am entirely satisfied with my purchase. The only reason I do not have the complete set is because I purchased the other episodes before realising that there was one complete box set. Victoria Pratt and Gina Torres complete the trio creditably and for light entertainment Cleopatra 2525 certainly entertained me.",271
1,"Definitely worth watching.<br /><br />Ten different directors each present a segment based on their favorite opera aria. You don't need to be an opera lover to watch this film. (Although, of course, if you hate opera, you're really going to have a bad time with this!)<br /><br />Not surprisingly the segments range from brilliant to only fair. Most of the fuss seems to be over Godard's contribution -- whether you think he's brilliant or pretentious, his segment won't change your mind.<br /><br />Some of the pieces have a clear narrative; others are more a montage of connected images.<br /><br />None of the pieces is more than 10 minutes or so; if you're not happy with what's on the screen, wait for the next segment, and think about how much culture you're soaking up.<br /><br />Keep your eyes open for performances by Buck Henry, Beverly D'Angelo, Elizabeth Hurley, Briget Fonda, Tilda Swinton, and John Hurt. (The Buck Henry segment alone is worth the price of admission).<br /><br />",167
1,"This is one of my favorite movies. The performances of Rip Torn and Tantoo Cardinal are excellent and their performances combined with the music, scenery and reality of the movie are quite compelling. A look at a true, tell it like it is, logging, mountain man who refuses to give up his way of life in the name of progress and development. The music of the Horseflies is very unique and adds an eerie quality to some of the scenes. After seeing this movie for the first time, I had to go out and purchase the video and the soundtrack. Overall, a quiet type of movie with bursts of panic. Both Torn and Cardinal are very believable in their roles. I put this movie in the same category as Winter People with Kurt Russell and Kelly McGillis, another favorite.",139
1,"If you've got a box of tissues, a comfy couch, a large bowl of popcorn and no social commitment on a Friday night, this is definitely your movie! Its romantic, its hot and its challenging. For most of us gay people, religion is just one of those things that we did when we were kids and probably just starred at the alter boy and how cute he was! But in Latter Days, you see the struggles of being gay when your entire world revolves around belief's which totally contradict being gay. The two main cast members were totally hot, but at the same time managed to capture your heart and even make me 'almost' cry (I have never cried in a movie!), which I thought was quite impressive for a B grade movie. I highly recommend this flick, you will laugh, you will cry (unless your me) and you will definitely drool! I love it so much I even purchased the DVD for my collection. Its truly the most beautiful movie ever",172
0,"As their entire career was a pale impersonation of The Beatles, it is no surprise that, shortly after the great fiasco of the Beatles ""Magical Mystery Tour,"" the Monkees would follow up with their own insipid and creative morass of a movie, called ""Head."" Both movies are not so much a true story with a plot (though MMT attempted to define a plot) as they are a hodge-podge of skits and snippets, interspersed with music and songs and out-takes.<br /><br />""Head"" has no plot, other than the pre-fab-four trying to break free of ""the box"" they are in (i.e. the type-casting of being ""Monkees"" and the surrounding commercialism) and yet, always finding themselves back in the box. Most skits involve breaks in the ""fourth wall"" and crossing over into other, seemingly unrelated scenes. Filled with anti-Vietnam war messages and attempts by the group to show their other talents, the film bounces around haphazardly- also to be blamed on the multiple directors.<br /><br />The film, like Magical Mystery Tour, is now excused by some fans as ""wonderful symbolism and misunderstood artistic statements."" Phooey. Like MMT, it is too many guys with access to too many drugs all trying to make something artsy and making crap.<br /><br />Like MMT, ""Head"" has some clever moments and offers some relatively unknown Monkees songs that are quite decent. It does develop a bit more charm than MMT and is a bit easier to sit through, but it is not ironic at all that, like everything else the Monkees did, this was just a mimicry of something the Beatles did first... even when it comes to laying an egg.",273
0,"many people said this was a great movie with Hoffman delivering a great performance. i went from suspended disbelief, to fidgety boredom, to almost walking out. there is no there there.<br /><br />Hoffman does go all out. he is committed to the performance. but sometimes him playing an affected man looks just like affected actor chewing on the scenery.<br /><br />no characters in the movie other than capote are much more than placeholders - nell, jack, perry, shawn, the sheriff are all one-dimensional.<br /><br />yes the film shows the manipulative, preening, dishonest sides of capote. it shows them so many times i started to wonder why -- do the filmmakers think we need to have everything spelled out? and again? and again? it refers often to capote's genius but does not show it. it shows him surrounded by fans and flatterers but never convinces us why.<br /><br />but my goal is not to deconstruct the film. i am sure others will have other interpretations. for me, this was a two-hour movie that felt like five.",175
1,"This movie was recommended to me by the same person that blessed me with a copy of The Chronicles of Narnia. Shadowlands is one of the most amazing screenplays ever written. It is well executed, acted and directed. The cinematography is a bit dark for my taste but I'm sure it was intended to be so. The screenplay is like poetry in portions of the movie, through out the movie I found myself taking pause to reflect on the comments just made on screen. This is a wonderful piece of cinema and I can only hope that more people will run across it and add reviews. Fair warning though this was a 6 tissue movie for me. Very touching. Very Heartfelt performances.",122
0,"As Americans, we have come to expect crapiness as ""par for the course"" when it comes to HORROR and unknown directors directing unknown actors acting for unknown writers. We truly expect this to suck & when they don't suck,it becomes an over night success.<br /><br />This is NOT an over night success, nor is it an over the weekend or over the month success. This blows from start to finish and my only recommendation is this: GO INTO THIS KNOWING IT SUCKS, enjoy it for what it is, for what it isn't & if you have something better to do, keep this on the back WAY BACK burner. It's entertaining in the way watching the elderly cross a busy street during rush hour, but don't expect much-they almost never get hit by an actual car, its just a lot of hoopla.",141
1,"Now this is the sort of film we used to get weekly . Now-a-days it is rare to see a drama that depends on the cast talking to each other.<br /><br />There are no explosions, car chases or any chases,there are implied sexual situations.This is not film for the younger crowd, It is for those that appreciate people talking to each other,They do argue a lot as we have married couple having mid life problems.<br /><br />Emily Watson & Tom Wilkinson are seemingly a very happy middle aged loving man & wife. Now living in this same small London suburb, handsome, Rupert Everett returns home to visit his wealthy father.<br /><br />He of course meets Emily Watson, It would be easy for anyone to be smitten by Emily. I say no more, except that as the credits begin there is a fatal accident,the rest of the film is about the repercussions of this accident & all the lies the various characters tell..<br /><br />The acting by this trio & the others is excellent.<br /><br />Julien Fellows wrote the screenplay based on a novel by Nigel Balchin. He also directed, this was his first directorial attempt & he did very well. The entire production is first rate.<br /><br />The film had a few month theatrical run in late 2005, is under 80 theatres. This to me is a shame, Stupid comedies open on at least 2000 screens but real good drams as this & many others open in only a few.<br /><br />By the way there are some very funny lines regarding certain situations.<br /><br />Ratings: ***1/2 (out of 4) 95 points (out of 100) IMDb 9 (out of 10)",279
0,"I am a big fan of The ABC Movies of the Week genre. I am only 27, meaning I wasn't even born until after the series ended, but I am trying to collect as many of them on DVD as possible. I have about a dozen or so. I had read such wonderful things about this film, both on here and elsewhere, that I was really excited to see it. I just received my DVD in the mail today and watched it anxiously. I'll admit that the first one or two phone calls did give me the creeps - that boy's voice would give anyone the creeps! But it began to ware off fast and the entire divorce subplot was stupid. I also figured out that Michael Douglas was the antagonist about a half an hour before the movie ended. As soon as that story was told about how Elizabeth Ashley's character had locked up his mother, I knew something was fishy. Plus, didn't anyone ever think to ask him why he happened to suddenly appear that night when the fire occurred in the barn? I'll admit that I thought he was coaching a boy at the school to make the phone calls. I didn't guess the mute boy part or the pre-recorded tapes (did they ever say whose voice that actually was? I doubt Douglas could ever get his voice that high?).<br /><br />I am only giving this movie a four out of ten because I actually liked most of the acting in it. Ashley especially is great.<br /><br />It's a shame, because this movie has such a great premise, but oh well, thats what happens sometimes when one gets his or her hopes up for a movie too much.",291
0,"We get to see who the good guys are. The union. And who the bad guys are, a rich man who steals elections and his spoiled son. The filmmaker forces us to see good from evil. All the characters hate the bad guys so that when watching the film, this can help us along on hating the bad guys. This is the worst kind of film-making - manipulative and childish. The plot centers on a cop who is in-between the good and the bad, and he's stuck in this ugly film. It's boring and pointless. The narration by star Keach is really bad. And a good actor, Don Stroud, overacted to the hilt, playing the guy no one likes, and who we aren't supposed to like. It takes a long time for this bore to take off, and for the title to assert itself; then when it does take off, it crashes a minute later. Boring. One of the worst films ever made.",163
1,"I believe anyone who enjoyed Eisentein's Ivan the Terrible movies would enjoy this well crafted movie. This movie played out like ""Lord of the Ring: Return of the King"", but without the special effect but as good and better drama.<br /><br />We have the German, who dressed like KKK, conquered Novgorod of Russia. The Russian summoned Nevsky to lead them to fight the German to save Russia. Nikolai Cherkasov, who played Ivan in the Ivan the Terrible films, was charismatic as Nevsky. The first 10 min how he handled the passing by Mongol was captivating.<br /><br />Many of the scenes were beautiful even in black and white. The anticipation of War did not require any dialogue such as ""how many enemy we will be killing"", etc. Except for a few speeches, the film can basically be played out as a silent film. The fighting scene can hold up to those of the Civil War fighting scene of The Birth of a Nation.<br /><br />Another strength of the movie is the great musical score, by Sergei Prokofiev. The music gave an epic feel to the movie in those scenes without dialogue.",190
0,"Is it just me or the fact that the evil racing team is Japanese and that their arrogant star racer is German seem a little over the top? Maybe that is how it is on the international racing circuit but if all America had representing them are chumps like Cody and his mechanic Chris (Peter Berg, who must have been still learning how to act) then I would be rooting for another country. Formula movies can be good but the characters have to be likeable and no one meets that criteria in this movie. To put it succinctly - a very bad movie.",103
0,"As a physicist, talk about blackholes and cosmology gets my heart racing. However I found this presentation too slow and not packed with enough information for the interested layman (who is most likely to see it). If you have more than a passing curiosity in this sort of stuff, go to the library and check out some books. You will find they explain current scientific cosmologies with far more detail while at the same time filling you with more of a sense of wonder than this movie does. Also to set the record straight: Hawking is NOT considered the ""greatest mind"" or the world's ""smartest person"" as commonly asserted even among the user reviews here at the IMDb. Hawking himself has commented that ""It is rubbish. It is just media hype. They needed somebody to fill the role model of disabled genius. At least I'm disabled."" To be fair, he is probably a genius but among history's greatest scientists, people like Einstein, Newton, Gauss, and many others easily are even more highly regarded. This is not to disrespect Hawking who is a undoubtedly a great scientist but rather not to disrespect others who have done even more than he has. Anyhow, see the movie if you are truly into science. But if not, I think it would be boring for you.",221
1,"What happened to Ava Gardner in the 1940s and Marilyn Monroe in the '50s also seemed to take place for modern-day actress Michelle Pfeiffer in the '80s: Her remarkable good looks got in the way of her being taken seriously as an accomplished, superbly talented actress. Anyone looking for validation of Pfeiffer's dramatic abilities need look no further than her work in 1991's ""Frankie and Johnny"" or '92's ""Love Field"" (a personal favorite of mine); those looking to see what a splendid comedic actress she can be, when given the right part, should check out 1988's ""Married to the Mob."" In this one, she plays Angela Demarco, the widow of a recently ""iced"" Mob hit-man, who moves from her garishly tacky Long Island home to start a new life for herself and her son, while being pursued by Mob boss Dean Stockwell and FBI man Matthew Modine. While this movie has lots going for it (a very amusing script; offbeat characters; sudden sharp turns to unexpected violence, as in director Jonathan Demme's previous effort ""Something Wild""; and hilarious yet menacing performances by Stockwell and Mercedes Ruehl, as his jealous wife from hell), Michelle steals the show easily. Notice how perfectly she nails Angela's undereducated, Long Island Italian accent, and the many fine mannerisms that she brings to the role to really flesh out this spunky and surprisingly bright character. Once upon a time, long ago, Oscars were handed out to actresses for comedic roles such as this one. Had this film been made 60 years ago, Michelle mighta been a contenduh...",261
0,"movie I have ever seen. Actually I find it one of the more entertaining episodes of MST 3000 I have seen. Not that it was good, but for anyone who has seen Manos: the Hands of Fate knows this one wasn't two bad. The monster in the movie looked terrible, everyone wore upsetting swim suits, and the plot was laughable. I still don't have a clue as to why they made the monster, they never really gave a good reason. The lead female had to be the scrawniest gal I have ever seen. They would have done better if they cast the gal that was killed at the beginning as the lead. On the plus side the dolphins acting was great!!!",121
1,"After five years in prison, Tony le Stéphanois (Jean Servais) meets his dearest friends Jo (Carl Möhner) and the Italian Mario Ferrati (Robert Manuel) and they invite Tony to steal a couple of jewels from the show-window of the famous jewelry Mappin & Webb Ltd, but he declines. Tony finds his former girlfriend Mado (Marie Sabouret), who became the lover of the gangster owner of the night-club L' Âge d' Or Louis Grutter (Pierre Grasset), and he humiliates her, beating on her back and taking her jewels. Then he calls Jo and Mario and proposes a burglary of the safe of the jewelry. They invite the Italian specialist in safes and elegant wolf Cesar (Perlo Vita) to join their team and they plot a perfect heist. They are successful in their plan, but the D. Juan Cesar makes things go wrong when he gives a valuable ring to his mistress.<br /><br />""Du Rififi Chez les Hommes"" is a magnificent film-noir, certainly among the best I have seen. The screenplay has credibility, supported by an awesome direction of Jules Dassin, stunning performances of the cast and great cinematography. Jean Servais has outstanding performance in the role of a criminal with principles guided by the underworld rules. The famous long silent sequence of the heist is amazing and extremely tense and certainly among the best ones of the cinema history. I am listing this great movie in my list of favorite movies ever. My vote is ten.<br /><br />Title (Brazil): ""Rififi""",249
1,"Why is there so much angst among the IMDb reviewers who hate this film? It isn't a masterpiece, but having viewed it twice it does come across as compelling drama set in the world of network TV. Robin Stone is the epitome of every Dan Rather, Phillip Stone, and Brian What's-his-name on NBC. A mannequin of a man incapable of love who succeeds professionally, but fails miserably in his personal life. I worked for eight (8) years in network news and Robin Stone's DO EXIST!<br /><br />The supporting cast works for me from Cannon (who can be annoying, but isn't in this film) to Greene (who plays pathos just right) to Wexler (who scores as the young model in love w/ the image of Prince Charming and can't reconcile that image w/ the true ugliness inside). Also of note is the ending which some IMDb reviewers claim is a cop-out. It's not! Listen to the song ""He's Moving On"" for clues as to the arc the Robin Stone character travels that brings him to finally face his issues. He realizes the answers don't lay w/ the life he's lived and the symbolic walk away from those he's associated himself with, at the end is perfect.",205
1,"I just wanted to say that. I love Gheorghe Muresan, so I automatically loved this movie. Everything else about it was so-so... Billy Crystal is a good actor, even if he is annoying. But the thing that made this movie was- at least, for a basketball fan- seeing Gheorghe Muresan act.",51
0,"With all the potential for a good movie in its gorgeous settings, cast, and cinematography, this film's lacklustre script, leaden pace, and wooden performances produced only a major disappointment. With decent direction, editing, and musical score, this could have been a good movie, perhaps a dark version of Blake Edward's '10', instead of a weepy version of Ron Howard's 'Splash'.",60
1,"Having had a great grandfather be captured and sent to Changi during World War two I was hesitant to watch this when it was first screened on TV. My great grandfather kept a diary whilst he was in captivity and when he died over there his mates bought it back and I have been lucky enough to read it and feel I have at least some idea of what Changi was really like, first hand.<br /><br />This is a fantastic recount of what happened to those poor blokes who were sent to Changi Prison and shows what hardship and cruelty they witnessed in order to protect their country. It is a terrific story of mateship, commitment and Aussie Spirit, that never going to give up attitude. It is worth watching if you like Australian History or anything to do with World War Two.<br /><br />I enjoyed this mini very much and give it 10 out of 10.",157
0,"I seemed to find the trailers better than the movie. They did their job and made me interested in watching UNKNOWN. The interest waned early. A simple premise laking in scenery. Five men wake up in a chemical warehouse not knowing why they are there; let alone know how in the hell they got there. Confusion and paranoia brings with it fear and distrust. The men learn that a kidnapper is on his way with plans to kill his hostages. Now the men size each other up trying to distinguish if all are victims and who may actually be one of the kidnappers. The cast includes: Jim Caviezel, Greg Kinnear, Joe Pantoliano, Bridget Moynahan, Barry Peppper, David Selby and Adam Rodriguez.",121
0,"-may contain spoilers-<br /><br />Clearly, who ever made this film must have had a lot of connections. I just can't see it any other way. What really surprises me is no one used the name Allen Smithee, and more surprising, everyone involved didn't use this name.<br /><br />Anyhow, where to begin. The bad dialogue, the crummy costumes, the sorry looking film stock, the unintentional comedy, the over-the-top characters, and more inconsistencies than George W. Bush's college career. I don't know what was funnier, the guy losing his arm because of a snowball, or the slow motion scene where all the baby Jack Frosts' were getting killed. Also, one of the great lines of all time was uttered in this film. ""How do we know it's him?"" Like there's another mutant snowman who can talk and kill people with snowballs! A great camp film, but a very bad film overall.",149
0,"I watched this film awhile ago and the only thing i can remember about the film is how absolutely horribly outstandingly bad it was its definitely in my top 5 worst films i have ever seen.And to think i had to persuade my mates to get this film out at the video shop,my reputation has been shot to bits because of this film will my mates ever trust me again?i doubt it,they always say don't judge something by its cover,they were right when i saw the cover to skins/gang boys i thought wow this looks great as it had a load of skin heads on the front cover running riot with metal bars.Don't WATCH THIS FILM.i can't think of anything else to say the acting is bad the story is bad its just bad.",134
1,"Valentine ""Dogkiller"" Dussaut and Joe ""The Judge"" Kern join forces to clean up the mean streets of Geneva! Thrill as they put the kibosh on international heroin smugglers, Polish fugitives, peeping toms, philandering girlfriends, renegade dogs, and litterbugs who are too lazy to bin their recyclables. Don't be fooled by the deceptive Miramax ad campaign that paints it as a pretentious, art house flick. This movie is 100% action!",69
1,"...but it's still an entertaining TV movie. The transposition to the Civil War makes a nice change of pace, and adds a few subtexts (such as Ariel's servitude to Prosper/Prospero) that you might not otherwise see. Thankfully, they didn't try to make it a mini-series: at 90 minutes, it's just about right.",52
0,"For some unknown reason, 7 years ago, I watched this movie with my mother and sister. I don't think I've ever laughed as hard with them before. This movie was sooooo bad. How sequels were produced is beyond me. Its been awhile since I last saw this ""movie"", but the one impression that it has stuck with me over the years has been, ""They must have found the script in a dumpster in the backlot of a cheap movie studio, made into a ""movie"", and decided that it didn't suck enough, and made it worse. I'm pretty sure that they spent all the budget on camera work and the so called ""special effects"", and then had 13 cents left toward the script AND to pay the ""actors"".",127
0,"As a massive fan of the three TV series, I was very interested to learn that LoG were moving onto the big screen. In my more honest moments though, I had my doubts about the likely success of the concept, and whether the writers would be able to sustain the high level of wit, comedy and horror that infuse the original series.<br /><br />Unfortunately my fears were not unfounded, and the film was a huge disappointment. I struggle to understand the other comments on this site. Obviously people are entitled to their opinions, but the guys I watched it with, all agree with me, and they are just as big fans as I am.<br /><br />The acting lacked conviction, but they are so good that even when not at their best, they are still highly watchable. The main problem was the plot - and the script. There were a few laughs, but not enough, a few moments of disgust, but not enough. Worst of all was the feeling of emptiness after walking out of the cinema. So rarely have I felt so utterly uninspired by a film and so unmotivated to discuss it with others.<br /><br />I write this comment as a warning to other League fans - get a wide range of opinion on this film before going to see it. If you love League, you might be able to convince yourself that they didn't totally mess up their move to cinema. If you can't convince yourself of this, then you will have tarnished in your mind the otherwise spotless genius that exemplifies the TV series.<br /><br />LoG at the cinema? More like log. (or little brown fish).",279
1,"A rich old lady calls on a flirtatious divorcée to woo a Lothario away from her silly soon-to-be-married granddaughter.<br /><br />LET US BE GAY is an interesting little domestic comedy which features some tart dialogue (courtesy of celebrated screenwriter Frances Marion) & good performances. While perhaps a bit mawkish at times, this can probably be blamed on the difficulties with early sound technology which tended to limit action & movement.<br /><br />Norma Shearer can be credited with appearing in this minor film, rather than using her undoubted clout as Irving Thalberg's spouse to insist upon only A-grade pictures. She is especially effective in her first few scenes, where dowdy flat makeup makes her almost unrecognizable. Her extreme transmogrification from goose to swan could only happen in Hollywood, but it's scarcely profitable to spend much time worrying about that.<br /><br />Rod LaRocque doesn't come off too well as Shearer's adulterous husband. Quite popular during Silent days, the talkies were not especially kind to him and his career would suffer. Here his role is not in the least sympathetic and one has to wonder what masochistic impulse moves women to desire the cad so much.<br /><br />Magnificent Marie Dressler is on hand as an eccentric Long Island dowager. As a great friend of Frances Marion, one can easily imagine that the part was written expressly for her. Full of cranks & crotchets, she is very humorous. However, the tremendous warmth & essential goodness which would very shortly make her Hollywood's biggest star are largely missing.<br /><br />Among the supporting cast, Hedda Hopper scores as a slinky society serpent, as does Wilfred Noy playing a comic butler. Movie mavens will spot little Dickie Moore as Shearer's young son & elderly Mary Gordon as her housekeeper, both uncredited.",294
0,"Oddball black-comedy romance featuring a great cast and a less than stellar script. Brenda Blethyn (""Lovely & Amazing"") is the title character 'Betty', a woman trapped in a loveless marriage with a man who is obviously having an affair with his beautiful, blonde secretary. Guess who's playing this minor role, yup! Naomi Watts (""Mulholland Drive"") must of sandwiched this project in before her superstar status was insured with the blockbuster thriller ""The Ring.""<br /><br />On the male side of the cast list there's the woefully miscast Alfred Molina (""Frida"") an old-fashioned undertaker who suddenly decides to reveal his desires for 'Betty' which have lain dormant for decades. Perhaps Miramax is hoping Molina's turn in the upcoming ""Spider-Man 2"" might generate some interest in this little trinket which belongs on the DVD rental shelf.<br /><br />But the award for wildest thankless performance goes to Christopher Walken (""Catch Me if You Can"") who goes completely over the top as 'modern' undertaker with his Vegas-style funerals in a small provincial town. His character must have parachuted into the village because there's little reason for him to exist in this script.<br /><br />That said, if you'd like to see some top-notch actors engage in some low-brow humor then this one's for you, and if this isn't your cup-of-tea then try renting ""Harold and Maude,"" the ultimate funeral movie that's still funny to this day.",230
0,"This is a semi fictional memoir of an ""international man"" who have witnessed various political upheavals in recent 30 years.<br /><br />I was hoping that this film would offer unique insight into politics and war. I was also hoping that it would be touching and affecting. However, I was disappointed by this film. ""Chico"" seemed fragmentary, with the main character, Ricardo, staying in one country for 10 to 20 minutes. As could be expected, no detailed storyline could be elaborated in such time frame. The excuses of him moving to another place were often perfunctorily explained. The result was a disappointing collection of fragmented clips shot in various countries.",109
0,"Zipperface is the kind of experience one waits an entire lifetime to avoid! Mansour Pormand ranks as one of the worst film directors of all time! If, however, you love bad films, see this at all costs!",37
1,"This film got less attention than ""League of Their Own,"" possibly because it has only one ""name"" star. But whereas women's professional baseball had only an eight year, Midwestern town existence, Japanese baseball is a vastly bigger entity, both in financial underwriting and popular support. That alone would make it the better movie.<br /><br />""Mr. Baseball"" shows the facts of life of Japan-ball: the regimented cheering, the deference to umpires, the pressure of corporate owners on managers, the extreme conservatism of play - and no hot dog players welcome.<br /><br />It also touches upon the isolation that any gai-jin - but especially an American jock, not the people most versed in foreign cultures - feels living in Dai Nippon. And the Japanese, for their part, are not comfortable around foreigners and let it show in various ways (""the gai-jin strike zone,"" one American player complains, ""bigger than a Buick."")<br /><br />The script may not have won any awards, playing once again on the ""redemption by improved play"" theme, but I found it considerably more enjoyable to watch than the pokey ""League."" Definitely recommended for those who want to see another angle on this great sport.",195
